,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
170,36,0.1,0.014008706273489241,32,294.0,0,1.0,0.12244897959183673,0.1
171,36,0.1,0.01296910190373779,32,294.0,0,1.0,0.12244897959183673,0.1
172,36,0.1,0.008786061198508305,32,294.0,0,1.0,0.12244897959183673,0.1
173,36,0.1,0.003967406202844359,32,294.0,0,1.0,0.12244897959183673,0.1
174,36,0.1,0.02121693850002368,32,294.0,0,1.0,0.12244897959183673,0.1
175,36,0.1,0.013935224489225878,32,294.0,0,1.0,0.12244897959183673,0.1
176,36,0.1,0.0195274492144617,32,294.0,0,1.0,0.12244897959183673,0.1
177,36,0.1,0.01254930835286211,32,294.0,0,1.0,0.12244897959183673,0.1
178,36,0.1,0.0363348829025501,32,294.0,0,1.0,0.12244897959183673,0.1
179,36,0.1,0.023954738953712612,32,294.0,0,1.0,0.12244897959183673,0.1
180,36,0.1,0.04805690223244655,32,294.0,0,1.0,0.12244897959183673,0.1
181,36,0.1,0.00624863173312637,32,294.0,0,1.0,0.12244897959183673,0.1
182,36,0.1,0.01951324315286246,32,294.0,0,1.0,0.12244897959183673,0.1
183,36,0.1,0.01402949487290056,32,294.0,0,1.0,0.12244897959183673,0.1
184,36,0.1,0.0021247556112377886,32,294.0,0,1.0,0.12244897959183673,0.1
185,36,0.1,0.015302672335812284,32,294.0,0,1.0,0.12244897959183673,0.1
186,36,0.1,0.0015768648801081087,32,294.0,0,1.0,0.12244897959183673,0.1
187,36,0.1,0.01444320704296223,32,294.0,0,1.0,0.12244897959183673,0.1
188,36,0.1,0.03327956962328074,32,294.0,0,1.0,0.12244897959183673,0.1
189,36,0.1,0.022530084944329842,32,294.0,0,1.0,0.12244897959183673,0.1
190,36,0.1,0.02585624487474769,32,294.0,0,1.0,0.12244897959183673,0.1
191,36,0.1,0.025135324596609804,32,294.0,0,1.0,0.12244897959183673,0.1
192,36,0.1,0.0002560295636401255,32,294.0,0,1.0,0.12244897959183673,0.1
193,36,0.1,0.047318461749579516,32,294.0,0,1.0,0.12244897959183673,0.1
194,36,0.1,0.01359978627769462,32,294.0,0,1.0,0.12244897959183673,0.1
195,36,0.1,0.025143121883082875,32,294.0,0,1.0,0.12244897959183673,0.1
196,36,0.1,0.05816313855556793,32,294.0,0,1.0,0.12244897959183673,0.1
197,36,0.1,0.04243988560425149,32,294.0,0,1.0,0.12244897959183673,0.1
198,36,0.1,0.013572628285238225,32,294.0,0,1.0,0.12244897959183673,0.1
199,36,0.1,0.0116164292860442,32,294.0,0,1.0,0.12244897959183673,0.1
200,36,0.2,0.01590727317483881,29,294.0,0,1.0,0.12244897959183673,0.2
201,36,0.2,0.043024830670557096,29,294.0,0,1.0,0.12244897959183673,0.2
202,36,0.2,0.01210431757451419,29,294.0,0,1.0,0.12244897959183673,0.2
203,36,0.2,0.0285220697806903,29,294.0,0,1.0,0.12244897959183673,0.2
204,36,0.2,0.015620934897096456,29,294.0,0,1.0,0.12244897959183673,0.2
205,36,0.2,0.025526275031635376,29,294.0,0,1.0,0.12244897959183673,0.2
206,36,0.2,0.0068354033801677205,29,294.0,0,1.0,0.12244897959183673,0.2
207,36,0.2,0.020989131364819308,29,294.0,0,1.0,0.12244897959183673,0.2
208,36,0.2,0.0044941364358195846,29,294.0,0,1.0,0.12244897959183673,0.2
209,36,0.2,0.049758379768652744,29,294.0,0,1.0,0.12244897959183673,0.2
210,36,0.2,0.014629836272382901,29,294.0,0,1.0,0.12244897959183673,0.2
211,36,0.2,0.017971022973818612,29,294.0,0,1.0,0.12244897959183673,0.2
212,36,0.2,0.04476329044697416,29,294.0,0,1.0,0.12244897959183673,0.2
213,36,0.2,0.024808902052926823,29,294.0,0,1.0,0.12244897959183673,0.2
214,36,0.2,0.019733159587046384,29,294.0,0,1.0,0.12244897959183673,0.2
215,36,0.2,0.014075250519785754,29,294.0,0,1.0,0.12244897959183673,0.2
216,36,0.2,0.028992171347272916,29,294.0,0,1.0,0.12244897959183673,0.2
217,36,0.2,0.012610510237855088,29,294.0,0,1.0,0.12244897959183673,0.2
218,36,0.2,0.0013101806456331522,29,294.0,0,1.0,0.12244897959183673,0.2
219,36,0.2,0.016434367888928603,29,294.0,0,1.0,0.12244897959183673,0.2
220,36,0.2,0.028497161044611502,29,294.0,0,1.0,0.12244897959183673,0.2
221,36,0.2,0.02295266797738929,29,294.0,0,1.0,0.12244897959183673,0.2
222,36,0.2,0.01644951467922498,29,294.0,0,1.0,0.12244897959183673,0.2
223,36,0.2,0.0288659805860271,29,294.0,0,1.0,0.12244897959183673,0.2
224,36,0.2,0.020007152516923116,29,294.0,0,1.0,0.12244897959183673,0.2
225,36,0.2,0.02871100605315527,29,294.0,0,1.0,0.12244897959183673,0.2
226,36,0.2,0.03618390201930233,29,294.0,0,1.0,0.12244897959183673,0.2
227,36,0.2,0.00035568651847101007,29,294.0,0,1.0,0.12244897959183673,0.2
228,36,0.2,0.004846782656664245,29,294.0,0,1.0,0.12244897959183673,0.2
229,36,0.2,0.021257624649171414,29,294.0,0,1.0,0.12244897959183673,0.2
230,36,0.2,0.023129409184471372,29,294.0,0,1.0,0.12244897959183673,0.2
231,36,0.2,0.008071344110077816,29,294.0,1,1.0,0.12244897959183673,0.2
232,36,0.2,0.022983819694498198,29,294.0,0,1.0,0.12244897959183673,0.2
233,36,0.2,0.014496355240721903,29,294.0,0,1.0,0.12244897959183673,0.2
